code,phase,iteration,debug_corrected,Delta,accepted,rejected,rejected_reason,theta_k,phi_k,type
S1,refinement,20,True,0.9726132367245549,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,21,True,0.8753519130520995,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,22,True,0.7878167217468895,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,23,True,0.7090350495722006,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,24,True,0.6381315446149806,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,25,True,0.5743183901534825,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,26,True,0.5168865511381343,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,27,True,0.4651978960243209,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,28,True,0.4186781064218888,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,29,True,0.37681029577969993,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,30,True,0.33912926620172995,,True,Failure TRSP and entering restoration,74.60250903964248,12.664833293735901,TRSP failure
S1,restoration,0,,1.0,,,,2.448904303709354e-08,,no-step-converged
S1,refinement,31,True,0.610432679163114,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,32,True,0.5493894112468025,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,33,True,0.4944504701221223,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,34,True,0.4450054231099101,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,35,True,0.4005048807989191,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,36,True,0.3604543927190272,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,37,True,0.32440895344712445,,True,Failure TRSP and entering restoration,74.60250903964248,12.664833293735901,TRSP failure
S1,restoration,0,,1.0,,,,2.448904303709354e-08,,no-step-converged
S1,refinement,38,True,0.583936116204824,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,39,True,0.5255425045843416,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,40,True,0.47298825412590745,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,41,True,0.4256894287133167,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,42,True,0.38312048584198505,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,43,True,0.34480843725778654,,True,Failure TRSP and entering restoration,74.60250903964248,12.664833293735901,TRSP failure
S1,restoration,0,,1.0,,,,2.448904303709354e-08,,no-step-converged
S1,refinement,44,True,0.6206551870640158,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,45,True,0.5585896683576143,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,46,True,0.5027307015218528,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,47,True,0.45245763136966755,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,48,True,0.4072118682327008,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,49,True,0.3664906814094307,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,50,True,0.32984161326848765,,True,Failure TRSP and entering restoration,74.60250903964248,12.664833293735901,TRSP failure
S1,restoration,0,,1.0,,,,2.448904303709354e-08,,no-step-converged
S1,refinement,51,True,0.5937149038832777,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,52,True,0.53434341349495,,True,Simulation failure,74.60250903964248,12.664833293735901,Simulation failure trial
S1,refinement,53,,0.480909072145455,True,,,74.60250903964248,12.664833293735901,theta-type
S1,refinement,54,True,0.480909072145455,,True,Simulation failure,38.72967736997118,16.05255602005932,Simulation failure trial
S1,refinement,55,,0.43281816493090947,True,,,38.72967736997118,16.05255602005932,theta-type
S1,refinement,56,,0.43281816493090947,True,,,15.747089873158812,23.468875649072398,theta-type
S1,refinement,57,True,0.43281816493090947,,True,Filter rejection,8.316113539470349,31.462248624373842,
S1,refinement,58,True,0.38953634843781854,,True,Filter rejection,7.374070939636823,32.394855449697076,
S1,refinement,59,True,0.3505827135940367,,True,Filter rejection,6.359160903387091,33.30988904900195,
S1,refinement,60,,0.28397199801116974,True,,,6.087700117418064,31.14270361327062,theta-type
S1,refinement,61,,0.5111495964201055,True,,,5.060417133913544,34.18898198792303,f-type
S1,refinement,62,True,0.5111495964201055,,True,Filter rejection,17.306418923025642,30.467244187346274,
S1,refinement,63,True,0.460034636778095,,True,Simulation failure,4.609111476700155,32.99700148747431,Simulation failure trial
S1,refinement,64,True,0.4140311731002855,,True,Filter rejection,9.91559913906929,31.88430927971479,
S1,refinement,65,True,0.37262805579025693,,True,Simulation failure,4.609111476700155,32.99700148747431,Simulation failure trial
S1,refinement,66,True,0.33536525021123126,,True,Filter rejection,6.276005728048226,33.2668523394855,
S1,refinement,67,True,0.3018287251901081,,True,Filter rejection,5.0752711066521154,33.89469428097888,
S1,refinement,68,True,0.2716458526710973,,True,Simulation failure,4.609111476700155,32.99700148747431,Simulation failure trial
S1,refinement,69,True,0.2444812674039876,,True,Simulation failure,4.609111476700155,32.99700148747431,Simulation failure trial
S1,refinement,70,True,0.22003314066358884,,True,Simulation failure,4.609111476700155,32.99700148747431,Simulation failure trial
S1,refinement,71,,0.19802982659722995,True,,,4.609111476700155,32.99700148747431,theta-type
S1,refinement,72,,0.17822684393750696,True,,,2.581997108640496,35.936420688937545,theta-type
S1,refinement,73,,0.3208083190875125,True,,,1.9849594617990136,37.235890552584834,f-type
S1,refinement,74,True,0.3208083190875125,,True,Filter rejection,6.239188514676703,35.08499600024456,
S1,refinement,75,True,0.2887274871787613,,True,Filter rejection,4.9483316376625694,35.63180693349082,
S1,refinement,76,True,0.2598547384608852,,True,Filter rejection,3.83207106195108,36.1691095152985,
S1,refinement,77,True,0.23386926461479668,,True,Filter rejection,2.987201335247335,36.656334486124834,
S1,refinement,78,True,0.21048233815331702,,True,Filter rejection,2.3462983432440283,37.10013492559075,
S1,refinement,79,,0.1704906939041868,True,,,1.975364690889301,36.567523844336876,theta-type
S1,refinement,80,,0.3068832490275363,True,,,1.8621578987238583,37.50698556124774,f-type
S1,refinement,81,True,0.3068832490275363,,True,Filter rejection,7.65688621275324,35.26050137107269,
S1,refinement,82,True,0.27619492412478264,,True,Filter rejection,6.037365972685758,35.78035165840955,
S1,refinement,83,True,0.24857543171230437,,True,Simulation failure,1.7969608428209172,36.14190702368154,Simulation failure trial
S1,refinement,84,True,0.22371788854107394,,True,Simulation failure,1.7969608428209172,36.14190702368154,Simulation failure trial
S1,refinement,85,True,0.20134609968696654,,True,Filter rejection,3.440567101396787,37.070015694412184,
S1,refinement,86,True,0.1812114897182699,,True,Filter rejection,2.91723424464871,37.42278890423868,
S1,refinement,87,True,0.1630903407464429,,True,Filter rejection,2.4954940494081264,37.74750104683177,
S1,refinement,88,True,0.14678130667179862,,True,Filter rejection,2.148759887334086,38.050541317304216,
S1,refinement,89,True,0.13210317600461877,,True,Filter rejection,1.8559525099016632,38.339299311132926,
S1,refinement,90,,0.10700357256374121,True,,,1.7969608428209172,36.14190702368154,theta-type
S1,refinement,91,,0.10700357256374121,True,,,1.598735632211319,38.62411059217743,theta-type
S1,refinement,92,True,0.10700357256374121,,True,Filter rejection,0.7647865223252736,40.086622415034164,
S1,refinement,93,,0.08667289377663039,True,,,0.7561348268149917,39.682721419029164,theta-type
S1,refinement,94,,0.07800560439896735,True,,,0.6427874464309321,40.31925494209568,theta-type
S1,refinement,95,,0.07020504395907062,True,,,0.5507488772979597,40.40098515243635,theta-type
S1,refinement,96,,0.06318453956316357,True,,,0.48488225299481064,40.96381908603535,theta-type
S1,refinement,97,,0.056866085606847215,True,,,0.3967741916781614,40.961290953939596,theta-type
S1,refinement,98,,0.10235895409232498,True,,,0.3291792592661124,41.427812377055986,f-type
S1,refinement,99,True,0.10235895409232498,,True,Filter rejection,0.7906218619334698,41.11658210102491,
S1,refinement,100,True,0.09212305868309249,,True,Filter rejection,0.6445667446384475,41.2403828322515,
S1,refinement,101,True,0.08291075281478325,,True,Filter rejection,0.5276293083330998,41.35141889641507,
S1,refinement,102,True,0.07461967753330492,,True,Filter rejection,0.4335648222900182,41.45130423987755,
S1,refinement,103,True,0.06715770977997443,,True,Filter rejection,0.3575367712569462,41.54145929035358,
S1,refinement,104,True,0.060441938801976985,,True,Filter rejection,0.29577664111427265,41.6231491535058,
S1,refinement,105,,0.048957970429601365,True,,,0.2717027507553748,41.375595958541936,theta-type
S1,refinement,106,,0.08812434677328246,True,,,0.24533030269123945,41.69751821276714,f-type
S1,refinement,107,True,0.08812434677328246,,True,Filter rejection,0.64276436719183,41.49238058504671,
S1,refinement,108,True,0.07931191209595422,,True,Filter rejection,0.5225896495670824,41.57706499922122,
S1,refinement,109,True,0.0713807208863588,,True,Filter rejection,0.42637653424540356,41.652827774568685,
S1,refinement,110,True,0.06424264879772293,,True,Filter rejection,0.3490090405102062,41.72080334780606,
S1,refinement,111,True,0.05781838391795064,,True,Filter rejection,0.28652060273242835,41.78198136632027,
S1,refinement,112,True,0.052036545526155574,,True,Filter rejection,0.23581906436013148,41.83723416230771,
S1,refinement,113,,0.042149601876186014,True,,,0.21253379554361057,41.566282612734526,theta-type
S1,refinement,114,,0.07586928337713483,True,,,0.194481051690786,41.88734040488049,f-type
S1,refinement,115,True,0.07586928337713483,,True,Filter rejection,0.5106216592393144,41.77622736680639,
S1,refinement,116,True,0.06828235503942136,,True,Filter rejection,0.41417857632601646,41.83128980493486,
S1,refinement,117,True,0.061454119535479225,,True,Filter rejection,0.33695630351602773,41.88040703596278,
S1,refinement,118,True,0.0553087075819313,,True,Filter rejection,0.27488222598377016,41.92434437122937,
S1,refinement,119,True,0.049777836823738174,,True,Filter rejection,0.2247900983515011,41.963763810089254,
S1,refinement,120,True,0.04480005314136436,,True,Filter rejection,0.184206366488244,41.99924326951041,
S1,refinement,121,,0.036288043044505135,True,,,0.16726847692867036,41.72133244738788,theta-type
S1,refinement,122,,0.06531847748010924,True,,,0.15118959555874567,42.031292573054095,f-type
S1,refinement,123,True,0.06531847748010924,,True,Filter rejection,0.3990720465609517,41.98708854536184,
S1,refinement,124,True,0.05878662973209832,,True,Filter rejection,0.32316479572366114,42.02015749458854,
S1,refinement,125,True,0.05290796675888849,,True,Filter rejection,0.26235713179939285,42.04952746059897,
S1,refinement,126,True,0.04761717008299964,,True,Filter rejection,0.21348017444559045,42.075687988759675,
S1,refinement,127,True,0.04285545307469968,,True,Filter rejection,0.17406126648990705,42.09905815207966,
S1,refinement,128,True,0.03856990776722971,,True,Filter rejection,0.1421627549263799,42.119999689547946,
S1,refinement,129,,0.03124162529145607,True,,,0.12947451160043574,41.8485779539072,theta-type
S1,refinement,130,,0.05623492552462093,True,,,0.1162600744147834,42.13882765618875,f-type
S1,refinement,131,True,0.05623492552462093,,True,Filter rejection,0.30800624335087584,42.14172128266191,
S1,refinement,132,True,0.05061143297215884,,True,Filter rejection,0.24914914188771103,42.15878364083997,
S1,refinement,133,True,0.045550289674942956,,True,Filter rejection,0.20196743638702128,42.173807692079706,
S1,refinement,134,True,0.04099526070744866,,True,Filter rejection,0.16403563721927936,42.1870811802186,
S1,refinement,135,True,0.03689573463670379,,True,Filter rejection,0.13345366277653686,42.198846422956066,
S1,refinement,136,True,0.03320616117303341,,True,Filter rejection,0.10872746452378915,42.20930905070412,
S1,refinement,137,,0.026896990550157065,True,,,0.09908110273496161,41.95208581927423,theta-type
S1,refinement,138,,0.048414582990282715,True,,,0.08867814166206331,42.21864494689244,f-type
S1,refinement,139,True,0.048414582990282715,,True,Filter rejection,0.23588673160378237,42.253378948164915,
S1,refinement,140,True,0.04357312469125445,,True,Filter rejection,0.19066190044224432,42.25907386645114,
S1,refinement,141,True,0.039215812222129005,,True,Filter rejection,0.15438335779336854,42.26392929022702,
S1,refinement,142,True,0.035294230999916104,,True,Filter rejection,0.12520995574038238,42.268088262192265,
S1,refinement,143,True,0.031764807899924495,,True,Filter rejection,0.1016940247655486,42.271666945557655,
S1,refinement,144,True,0.028588327109932046,,True,Filter rejection,0.08269356910609503,42.274760230117266,
S1,refinement,145,,0.02315654495904496,True,,,0.07521034474150795,42.035871933033945,theta-type
S1,refinement,146,,0.04168178092628093,True,,,0.06730498705281239,42.27744609119066,f-type
S1,refinement,147,True,0.04168178092628093,,True,Filter rejection,0.11996484945547932,42.25223124547423,
S1,refinement,148,True,0.037513602833652834,,True,Filter rejection,0.09676992018197443,42.258001341057934,
S1,refinement,149,True,0.03376224255028755,,True,Filter rejection,0.07782121918801381,42.26307117128028,
S1,refinement,150,True,0.030386018295258794,,True,Filter rejection,0.062376998708321536,42.26753415889835,
S1,refinement,151,,0.024612674819159623,True,,,0.05683545378149802,42.10345178099688,theta-type
S1,refinement,152,,0.04430281467448732,True,,,0.0498178064213425,42.271470844052125,f-type
S1,refinement,153,True,0.04430281467448732,,True,Filter rejection,0.07384577590002912,42.215871942043854,
S1,refinement,154,True,0.03987253320703859,,True,Filter rejection,0.0598884424601104,42.225156057800234,
S1,refinement,155,True,0.035885279886334734,,True,Filter rejection,0.048635744167000006,42.23340350590429,
S1,refinement,156,True,0.03229675189770126,,True,Filter rejection,0.039551479118474536,42.24074225824319,
S1,refinement,157,,0.02616036903713802,True,,,0.03553330878640846,42.137119936419644,theta-type
S1,refinement,158,,0.04708866426684844,True,,,0.032208264010930146,42.247282929428906,f-type
S1,refinement,159,True,0.04708866426684844,,True,Filter rejection,0.08910112741797338,42.238117012708386,
S1,refinement,160,True,0.042379797840163595,,True,Filter rejection,0.0723056248560459,42.24510031554392,
S1,refinement,161,True,0.038141818056147234,,True,Filter rejection,0.058771671498332394,42.25125285748591,
S1,refinement,162,True,0.03432763625053251,,True,Filter rejection,0.0478497242517976,42.256685939858684,
S1,refinement,163,True,0.030894872625479262,,True,Filter rejection,0.03902294074491623,42.26149425033093,
S1,refinement,164,True,0.027805385362931336,,True,Filter rejection,0.03187922863945075,42.26575869457104,
S1,refinement,165,,0.02252236214397438,True,,,0.028535185983597607,42.126939165055774,theta-type
S1,refinement,166,,0.040540251859153886,True,,,0.026089396848469754,42.26954870007756,f-type
S1,refinement,167,True,0.040540251859153886,,True,Filter rejection,0.06397066201482543,42.23829538947789,
S1,refinement,168,True,0.036486226673238496,,True,Filter rejection,0.05184594034075198,42.245477173353535,
S1,refinement,169,True,0.03283760400591465,,True,Filter rejection,0.04197803166412384,42.25187514904139,
S1,refinement,170,True,0.029553843605323187,,True,Filter rejection,0.03395352055904234,42.25758181814529,
S1,refinement,171,True,0.02659845924479087,,True,Filter rejection,0.02743351385832985,42.26267809111431,
S1,refinement,172,,0.021544751988280604,True,,,0.02274533840031948,42.15935082513276,theta-type
S1,refinement,173,True,0.021544751988280604,,True,Filter rejection,0.024182999863204463,42.182672103300355,
S1,refinement,174,,0.03490249822101458,True,,,0.022140471818049068,42.26723490175917,f-type
S1,refinement,175,True,0.03490249822101458,,True,Filter rejection,0.07309940899513315,42.21703467340076,
S1,refinement,176,True,0.03141224839891312,,True,Filter rejection,0.059792218654710835,42.22692877726722,
S1,refinement,177,True,0.02827102355902181,,True,Filter rejection,0.04896192968081749,42.23568998266194,
S1,refinement,178,True,0.02544392120311963,,True,Filter rejection,0.04014045683764796,42.243461085943224,
S1,refinement,179,True,0.02289952908280767,,True,Filter rejection,0.0329490439760396,42.25036508645025,
S1,refinement,180,True,0.0206095761745269,,True,Filter rejection,0.02708106163930294,42.25650827399164,
S1,refinement,181,True,0.018548618557074213,,True,Filter rejection,0.022288149059784552,42.2619827929264,
S1,refinement,182,,0.015024381031230112,True,,,0.01958844083619736,42.20377289920468,theta-type
S1,refinement,183,,0.027043885856214204,True,,,0.018369042161727803,42.2668687794011,f-type
S1,refinement,184,True,0.027043885856214204,,True,Filter rejection,0.05446243490806723,42.23090555959107,
S1,refinement,185,True,0.024339497270592782,,True,Filter rejection,0.04416046104818495,42.23909901582148,
S1,refinement,186,True,0.021905547543533504,,True,Filter rejection,0.035852504282876986,42.246410746439196,
S1,refinement,187,True,0.019714992789180152,,True,Filter rejection,0.0291440197818427,42.252942702526035,
S1,refinement,188,True,0.017743493510262137,,True,Filter rejection,0.02372031898702023,42.25878401321946,
S1,refinement,189,True,0.015969144159235924,,True,Filter rejection,0.019329967799010098,42.264012833376015,
S1,refinement,190,,0.0129350067689811,True,,,0.018844272127983393,42.23586739171433,theta-type
S1,refinement,191,,0.02328301218416598,True,,,0.015771748674270388,42.268697888664065,f-type
S1,refinement,192,True,0.02328301218416598,,True,Filter rejection,0.04198055422672348,42.257503955846516,
S1,refinement,193,True,0.02095471096574938,,True,Filter rejection,0.034081614110702374,42.262706100455006,
S1,refinement,194,True,0.018859239869174444,,True,Filter rejection,0.027697546005640557,42.26732997394785,
S1,refinement,195,True,0.016973315882257,,True,Filter rejection,0.02253274393649262,42.2714454363192,
S1,refinement,196,True,0.0152759842940313,,True,Filter rejection,0.018350288657820985,42.27511304892511,
S1,refinement,197,True,0.013748385864628171,,True,Filter rejection,0.014960058176145867,42.27838548086101,
S1,refinement,198,,0.011136192550348818,True,,,0.013351560979583383,42.25017136182314,theta-type
S1,refinement,199,,0.020045146590627873,True,,,0.01220930717495032,42.28130867757874,f-type
S1,refinement,200,True,0.020045146590627873,,True,Filter rejection,0.03143846917646404,42.279117363950306,
S1,refinement,201,True,0.018040631931565087,,True,Filter rejection,0.025506620171472216,42.28191566406571,
S1,refinement,202,True,0.016236568738408577,,True,Filter rejection,0.02071238059167576,42.28439092382803,
S1,refinement,203,True,0.01461291186456772,,True,Filter rejection,0.0168342914248133,42.286584141746246,
S1,refinement,204,True,0.013151620678110949,,True,Filter rejection,0.013694668296065499,42.28853052677729,
S1,refinement,205,True,0.011836458610299853,,True,Filter rejection,0.01115079021007112,42.29026042009697,
S1,refinement,206,,0.00958753147434288,True,,,0.009974280534129675,42.26268213419149,theta-type
S1,refinement,207,,0.017257556653817185,True,,,0.009087902197411681,42.29180005485632,f-type
S1,refinement,208,True,0.017257556653817185,,True,Filter rejection,0.023889131448447152,42.294239111051475,
S1,refinement,209,True,0.015531800988435467,,True,Filter rejection,0.019377286758227013,42.295401869840006,
S1,refinement,210,True,0.013978620889591922,,True,Filter rejection,0.01572954611278401,42.29641500111589,
S1,refinement,211,True,0.01258075880063273,,True,Filter rejection,0.01277828906674356,42.29730002704159,
S1,refinement,212,True,0.011322682920569456,,True,Filter rejection,0.010388841065323498,42.29807503447635,
S1,refinement,213,True,0.010190414628512511,,True,Filter rejection,0.00845289518266753,42.298755275357685,
S1,refinement,214,,0.008254235849095135,True,,,0.00744331579133516,42.2726765932292,theta-type
S1,refinement,215,,0.014857624528371242,True,,,0.00688327349134044,42.299353654938784,f-type
S1,refinement,216,True,0.014857624528371242,,True,Filter rejection,0.016062579797234862,42.30048979286532,
S1,refinement,217,True,0.013371862075534119,,True,Filter rejection,0.012981195923561072,42.30098189558853,
S1,refinement,218,True,0.012034675867980708,,True,Filter rejection,0.010482556726041826,42.30140023701646,
S1,refinement,219,True,0.010831208281182638,,True,Filter rejection,0.008457691464359684,42.30175677717136,
S1,refinement,220,True,0.009748087453064375,,True,Filter rejection,0.006817764975902772,42.30206143547217,
S1,refinement,221,,0.007895950836982144,True,,,0.00560706770905302,42.280637998993726,theta-type
S1,refinement,222,,0.01421271150656786,True,,,0.005490414158704348,42.30232244879614,f-type
S1,refinement,223,True,0.01421271150656786,,True,Filter rejection,0.014913265437272286,42.29658456503448,
S1,refinement,224,True,0.012791440355911074,,True,Filter rejection,0.012088965460974517,42.29743757386575,
S1,refinement,225,True,0.011512296320319967,,True,Filter rejection,0.009806222590953238,42.298187778713526,
S1,refinement,226,True,0.01036106668828797,,True,Filter rejection,0.007959988805261886,42.29884890611518,
S1,refinement,227,True,0.009324960019459174,,True,Filter rejection,0.00646584515281008,42.29943263340522,
S1,refinement,228,True,0.008392464017513257,,True,Filter rejection,0.0052558897149163515,42.29994892951423,
S1,refinement,229,True,0.007553217615761931,,True,Filter rejection,0.004275460864191171,42.3004063339799,
S1,refinement,230,,0.006118106268767164,True,,,0.004245616298281662,42.28454281651063,theta-type
S1,refinement,231,,0.011012591283780895,True,,,0.0034805220381532572,42.30081218616617,f-type
S1,refinement,232,True,0.011012591283780895,,True,Filter rejection,0.0054033493722241924,42.29680989153256,
S1,refinement,233,True,0.009911332155402805,,True,Filter rejection,0.004380612290376474,42.29762790452088,
S1,refinement,234,True,0.008920198939862525,,True,Filter rejection,0.0035517356590576985,42.298355555063345,
S1,refinement,235,,0.007225361141288646,True,,,0.0032561762595847343,42.292750320830564,theta-type
S1,refinement,236,,0.013005650054319563,True,,,0.002879965023299897,42.29900351997695,f-type
S1,refinement,237,True,0.013005650054319563,,True,Filter rejection,0.012985454761341194,42.29420444725016,
S1,refinement,238,True,0.011705085048887608,,True,Filter rejection,0.010531941835691007,42.29532373453042,
S1,refinement,239,True,0.010534576543998848,,True,Filter rejection,0.008547212258037219,42.29631358803387,
S1,refinement,240,True,0.009481118889598964,,True,Filter rejection,0.0069408082925879085,42.29719038096491,
S1,refinement,241,True,0.008533007000639067,,True,Filter rejection,0.005639906182347101,42.29796818255177,
S1,refinement,242,True,0.007679706300575161,,True,Filter rejection,0.004585836251005867,42.29865912077479,
S1,refinement,243,True,0.0069117356705176445,,True,Filter rejection,0.003731300496917336,42.299273682285225,
S1,refinement,244,True,0.00622056210346588,,True,Filter rejection,0.0030381450376794727,42.299820961252706,
S1,refinement,245,,0.005038655303807363,True,,,0.0029838217189478516,42.287782997561806,theta-type
S1,refinement,246,,0.009069579546853255,True,,,0.002475574702767833,42.300308866553095,f-type
S1,refinement,247,True,0.009069579546853255,,True,Filter rejection,0.005075792470235089,42.297927400677985,
S1,refinement,248,True,0.00816262159216793,,True,Filter rejection,0.004115315089974135,42.29862259558414,
S1,refinement,249,True,0.007346359432951137,,True,Filter rejection,0.0033377468435367053,42.299240544089585,
S1,refinement,250,True,0.006611723489656023,,True,Filter rejection,0.00270807440795641,42.29979045944366,
S1,refinement,251,True,0.005950551140690421,,True,Filter rejection,0.0021980227752322686,42.30028034877539,
S1,refinement,252,,0.004819946423959241,True,,,0.0021710107283491108,42.296242409408734,theta-type
S1,refinement,253,,0.008675903563126634,True,,,0.0017847499998651264,42.30071718876801,f-type
S1,refinement,254,True,0.008675903563126634,,True,Filter rejection,0.00609923005339726,42.30030713214811,
S1,refinement,255,True,0.007808313206813971,,True,Filter rejection,0.004944813260026487,42.30074373575309,
S1,refinement,256,True,0.007027481886132574,,True,Filter rejection,0.004010547645995092,42.301127961532906,
S1,refinement,257,True,0.0063247336975193165,,True,Filter rejection,0.0032541765531951513,42.30146672999944,
S1,refinement,258,True,0.005692260327767385,,True,Filter rejection,0.0026416094259781504,42.30176594459206,
S1,refinement,259,True,0.005123034294990646,,True,Filter rejection,0.0021453306488278335,42.30203065680863,
S1,refinement,260,True,0.0046107308654915816,,True,Filter rejection,0.0017431217571770802,42.30226520233513,
S1,refinement,261,,0.0037346920010481815,True,,,0.0015977775215878828,42.29645469008978,theta-type
S1,refinement,262,,0.006722445601886727,True,,,0.0014170344232553285,42.30247331357824,f-type
S1,refinement,263,True,0.006722445601886727,,True,Filter rejection,0.002097668982484503,42.302664190002936,
S1,refinement,264,True,0.006050201041698055,,True,Filter rejection,0.0017002215980424697,42.30283092392688,
S1,refinement,265,True,0.0054451809375282495,,True,Filter rejection,0.0013781979888767527,42.30297755857462,
S1,refinement,266,True,0.004900662843775425,,True,Filter rejection,0.0011172756235894867,42.303106754884105,
S1,refinement,267,,0.003969536903458094,True,,,0.0011241746232164673,42.2994704490571,theta-type
S1,refinement,268,,0.007145166426224569,True,,,0.000905852863914031,42.30322078416659,f-type
S1,refinement,269,True,0.007145166426224569,,True,Filter rejection,0.0022534792479941388,42.301908306244215,
S1,refinement,270,True,0.006430649783602112,,True,Filter rejection,0.0018282606933167495,42.30215541910186,
S1,refinement,271,True,0.005787584805241901,,True,Filter rejection,0.0014838430903893393,42.30237456624764,
S1,refinement,272,True,0.005208826324717711,,True,Filter rejection,0.0012047924142903543,42.302569168928656,
S1,refinement,273,True,0.00468794369224594,,True,Filter rejection,0.0009786373026258385,42.302742186280376,
S1,refinement,274,,0.0037972343907192114,True,,,0.0008982981314207431,42.29913264248214,theta-type
S1,refinement,275,True,0.0037972343907192114,,True,Filter rejection,0.0009771095498853028,42.30049086805559,
S1,refinement,276,,0.006151519712965123,True,,,0.0007952971266043603,42.30289618473436,f-type
S1,refinement,277,True,0.006151519712965123,,True,Filter rejection,0.0018795384595315563,42.30160179183766,
S1,refinement,278,True,0.005536367741668611,,True,Filter rejection,0.001522738586303642,42.3018835045666,
S1,refinement,279,True,0.00498273096750175,,True,Filter rejection,0.0012338893958258699,42.30213463082871,
S1,refinement,280,True,0.004484457870751575,,True,Filter rejection,0.0010000153810431445,42.3023586892092,
S1,refinement,281,True,0.004036012083676418,,True,Filter rejection,0.0008106263184554372,42.30255875845731,
S1,refinement,282,,0.0032691697877778986,True,,,0.000790069073196683,42.30114697705668,theta-type
S1,refinement,283,,0.005884505618000218,True,,,0.0006572393668171548,42.30273753831815,f-type
S1,refinement,284,True,0.005884505618000218,,True,Filter rejection,0.0026077605929875304,42.3016985861648,
S1,refinement,285,True,0.0052960550562001964,,True,Filter rejection,0.002114672203275332,42.301975859677064,
S1,refinement,286,True,0.004766449550580177,,True,Filter rejection,0.001715286398946906,42.30222094423271,
S1,refinement,287,True,0.004289804595522159,,True,Filter rejection,0.0013917315433076816,42.30243791126524,
S1,refinement,288,True,0.003860824135969943,,True,Filter rejection,0.001129556525794168,42.30263026163056,
S1,refinement,289,True,0.0034747417223729487,,True,Filter rejection,0.0009170734442253423,42.30280101409506,
S1,refinement,290,True,0.003127267550135654,,True,Filter rejection,0.0007448272587062317,42.30295277890251,
S1,refinement,291,,0.00253308671560988,True,,,0.0006797651636339963,42.300721315733284,theta-type
S1,refinement,292,,0.004559556088097784,True,,,0.0006051677242225521,42.303087819085896,f-type
S1,refinement,293,True,0.004559556088097784,,True,Filter rejection,0.0013585961250718345,42.30285854248909,
S1,refinement,294,True,0.004103600479288006,,True,Filter rejection,0.0011010416144495135,42.30300006197523,
S1,refinement,295,True,0.0036932404313592053,,True,Filter rejection,0.0008925080431123141,42.30312545912823,
S1,refinement,296,True,0.003323916388223285,,True,Filter rejection,0.0007236370764112361,42.30323672098495,
S1,refinement,297,True,0.0029915247494009564,,True,Filter rejection,0.0005868626500110171,42.30333556401428,
S1,refinement,298,,0.0024231350470147748,True,,,0.0004959737205378648,42.302027258267046,theta-type
S1,refinement,299,,0.004361643084626595,True,,,0.00047606636190229137,42.303423474944914,f-type
S1,refinement,300,True,0.004361643084626595,,True,Filter rejection,0.0014534710545837668,42.30347892859594,
S1,refinement,301,True,0.003925478776163936,,True,Filter rejection,0.0011783662577484482,42.30355631543285,
S1,refinement,302,True,0.003532930898547542,,True,Filter rejection,0.0009555475749158039,42.30362356240227,
S1,refinement,303,True,0.003179637808692788,,True,Filter rejection,0.0007750494739394067,42.30368214128775,
S1,refinement,304,True,0.0028616740278235094,,True,Filter rejection,0.000628811029087695,42.3037332890194,
